battery,item_id,func,split,layers,alpha,posmode,arm,seed,good_rank,bad_rank,argmax_tok,in_top5,is_top1,beats_bad,patch_norm,top5_ids,sel_source,sel_target
h17,colour-07-output,,heldout,7-8-9,2.0,all,randdir_by_token,0,1168,758,257,0,0,0,946.408,257 262 9909 973 287, black, silver
h17,colour-07-output,,heldout,7-8-9,2.0,all,randdir_by_token,1,1218,65,257,0,0,0,627.7621,257 9909 262 281 2077, black, silver
h17,colour-07-output,,heldout,7-8-9,2.0,all,randdir_mirrored,0,1183,80,257,0,0,0,644.5354,257 407 1043 262 6898, black, yellow
h17,colour-07-output,,heldout,7-8-9,2.0,all,randdir_mirrored,1,1218,65,257,0,0,0,627.7621,257 9909 262 281 2077, black, silver
h17,colour-08-lens,,tuning,7-8-9,2.0,all,lens,-1,4023,1,11398,0,0,0,1194.108,11398 14657 23612 262 616, pink, yellow
h17,colour-08-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,0,18,33,262,0,0,1,783.7171,262 2330 257 616 2266, pink, yellow
h17,colour-08-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,1,47,19,262,0,0,0,997.2985,262 2330 257 2042 11, pink, yellow
h17,colour-08-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,12,7,262,0,0,0,349.2639,262 2042 2266 2330 4171, pink, yellow
h17,colour-08-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,16,14,262,0,0,0,602.2621,262 2330 4171 2042 2266, pink, yellow
h17,colour-08-lens,,tuning,7-8-9,2.0,all,randdir_by_token,0,16,121,262,0,0,1,1127.4554,262 4171 2330 2042 2266, pink, yellow
h17,colour-08-lens,,tuning,7-8-9,2.0,all,randdir_by_token,1,32,20,262,0,0,0,999.0963,262 2266 2330 2042 616, pink, yellow
h17,colour-08-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,0,119,11,262,0,0,0,667.5287,262 2266 257 287 4171, purple, yellow
h17,colour-08-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,1,176,6,262,0,0,0,860.1479,262 4171 616 2266 2330, black, gray
h17,colour-08-output,,tuning,7-8-9,2.0,all,lens,-1,1,9884,7872,1,1,1,903.9305,7872 10912 4077 11398 2266, white, yellow
h17,colour-08-output,,tuning,7-8-9,2.0,all,randdir_shared_source,0,25,3,262,0,0,0,479.3551,262 616 2330 2042 2266, white, yellow
h17,colour-08-output,,tuning,7-8-9,2.0,all,randdir_shared_source,1,11,2,262,0,0,0,1606.2234,262 2330 257 2266 13791, white, yellow
h17,colour-08-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,10,8,262,0,0,0,1135.3096,262 2266 2297 4171 14032, white, yellow
h17,colour-08-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,22,11,262,0,0,0,1001.3531,262 2266 257 366 10912, white, yellow
h17,colour-08-output,,tuning,7-8-9,2.0,all,randdir_by_token,0,11,3,262,0,0,0,827.9258,262 257 2330 2042 4171, white, yellow
h17,colour-08-output,,tuning,7-8-9,2.0,all,randdir_by_token,1,13,3,2042,0,0,0,689.8156,2042 262 2330 10912 2266, white, yellow
h17,colour-08-output,,tuning,7-8-9,2.0,all,randdir_mirrored,0,11,3,262,0,0,0,827.9258,262 257 2330 2042 4171, white, yellow
h17,colour-08-output,,tuning,7-8-9,2.0,all,randdir_mirrored,1,242,3,262,0,0,0,980.8611,262 2042 2330 4171 2619, white, gray
h17,colour-09-lens,,heldout,7-8-9,2.0,all,lens,-1,16312,1,14032,0,0,0,540.1711,14032 523 4171 257 4602, purple, yellow
h17,colour-09-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,0,7,8,4077,0,0,1,1045.6293,4077 2266 257 6016 845, purple, yellow
h17,colour-09-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,1,518,434,407,0,0,0,851.464,407 257 845 287 925, purple, yellow
h17,colour-09-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,37,47,257,0,0,1,723.4246,257 2042 2266 262 407, purple, yellow
h17,colour-09-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,1,249,285,523,0,0,1,857.1379,523 257 262 884 845, purple, yellow
h17,colour-09-lens,,heldout,7-8-9,2.0,all,randdir_by_token,0,182,15,257,0,0,0,664.0038,257 262 2266 845 14005, purple, yellow
h17,colour-09-lens,,heldout,7-8-9,2.0,all,randdir_by_token,1,38,10,257,0,0,0,1039.9623,257 2266 2042 407 6016, purple, yellow
h17,colour-09-lens,,heldout,7-8-9,2.0,all,randdir_mirrored,0,182,15,257,0,0,0,664.0038,257 262 2266 845 14005, purple, yellow
h17,colour-09-lens,,heldout,7-8-9,2.0,all,randdir_mirrored,1,129,42,523,0,0,0,810.5354,523 257 2266 6016 4171, orange, gray
h17,colour-09-output,,heldout,7-8-9,2.0,all,lens,-1,1,5148,14032,1,1,1,909.3975,14032 288 546 11398 523, red, purple
h17,colour-09-output,,heldout,7-8-9,2.0,all,randdir_shared_source,0,100,2,257,0,0,0,1047.5607,257 2266 4171 262 635, red, purple
h17,colour-09-output,,heldout,7-8-9,2.0,all,randdir_shared_source,1,21,10,257,0,0,0,1041.0072,257 523 262 407 287, red, purple
h17,colour-09-output,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,33,5,257,0,0,0,729.5406,257 6016 262 523 2266, red, purple
h17,colour-09-output,,heldout,7-8-9,2.0,all,randdir_shared_pair,1,47,2,257,0,0,0,1058.2227,257 2266 407 4171 262, red, purple
h17,colour-09-output,,heldout,7-8-9,2.0,all,randdir_by_token,0,57,12,257,0,0,0,480.5809,257 262 407 355 845, red, purple
h17,colour-09-output,,heldout,7-8-9,2.0,all,randdir_by_token,1,38,6,257,0,0,0,321.5923,257 262 523 6016 635, red, purple
h17,colour-09-output,,heldout,7-8-9,2.0,all,randdir_mirrored,0,57,12,257,0,0,0,480.5809,257 262 407 355 845, red, purple
h17,colour-09-output,,heldout,7-8-9,2.0,all,randdir_mirrored,1,55,4,257,0,0,0,387.2418,257 14005 355 2266 845, red, orange
h17,animal-00-lens,,tuning,7-8-9,2.0,all,lens,-1,50248,1,44136,0,0,0,1745.5656,44136 36798 44576 24635 22206, dolphin, snake
h17,animal-00-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,0,263,390,262,0,0,1,922.9211,262 257 534 284 635, dolphin, snake
h17,animal-00-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,1,249,2504,262,0,0,1,733.6002,262 257 407 281 530, dolphin, snake
h17,animal-00-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,275,2697,262,0,0,1,844.2029,262 257 281 530 616, dolphin, snake
h17,animal-00-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,1762,2081,262,0,0,1,594.5698,262 257 281 616 407, dolphin, snake
h17,animal-00-lens,,tuning,7-8-9,2.0,all,randdir_by_token,0,755,1193,262,0,0,1,878.7621,262 257 281 635 2192, dolphin, snake
h17,animal-00-lens,,tuning,7-8-9,2.0,all,randdir_by_token,1,922,1385,262,0,0,1,386.9129,262 257 616 281 407, dolphin, snake
h17,animal-00-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,0,588,225,262,0,0,0,813.326,262 257 281 616 2192, horse, tiger
h17,animal-00-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,1,112,231,257,0,0,1,502.9578,257 262 281 616 607, deer, dog
h17,animal-00-output,,tuning,7-8-9,2.0,all,lens,-1,1,40855,44136,1,1,1,1257.5011,44136 36798 44576 287 16050, cat, dolphin
h17,animal-00-output,,tuning,7-8-9,2.0,all,randdir_shared_source,0,722,269,262,0,0,0,764.8891,262 257 607 281 635, cat, dolphin
h17,animal-00-output,,tuning,7-8-9,2.0,all,randdir_shared_source,1,8014,147,262,0,0,0,1003.8251,262 257 616 284 281, cat, dolphin
h17,animal-00-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,358,153,262,0,0,0,744.1857,262 257 616 281 284, cat, dolphin
h17,animal-00-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,816,70,257,0,0,0,534.452,257 262 281 635 530, cat, dolphin
h17,animal-00-output,,tuning,7-8-9,2.0,all,randdir_by_token,0,427,23,262,0,0,0,1119.7095,262 257 635 479 407, cat, dolphin
h17,animal-00-output,,tuning,7-8-9,2.0,all,randdir_by_token,1,563,13,262,0,0,0,883.7914,262 257 407 5053 1444, cat, dolphin
h17,animal-00-output,,tuning,7-8-9,2.0,all,randdir_mirrored,0,307,96,262,0,0,0,803.1073,262 257 616 281 407, cat, horse
h17,animal-00-output,,tuning,7-8-9,2.0,all,randdir_mirrored,1,247,153,262,0,0,0,509.7837,262 257 1682 635 1444, cat, deer
h17,animal-01-lens,,heldout,7-8-9,2.0,all,lens,-1,1,50247,44136,1,1,1,1749.9626,44136 36798 44576 24635 22206, snake, dolphin
h17,animal-01-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,0,1774,1138,262,0,0,0,732.6063,262 257 326 407 281, snake, dolphin
h17,animal-01-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,1,1598,1117,262,0,0,0,580.0413,262 257 407 281 616, snake, dolphin
h17,animal-01-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,156,352,262,0,0,1,558.3663,262 257 407 616 326, snake, dolphin
h17,animal-01-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,1,1966,1014,262,0,0,0,684.212,262 257 281 616 530, snake, dolphin
h17,animal-01-lens,,heldout,7-8-9,2.0,all,randdir_by_token,0,1603,573,262,0,0,0,881.525,262 257 281 407 2192, snake, dolphin
h17,animal-01-lens,,heldout,7-8-9,2.0,all,randdir_by_token,1,1429,722,262,0,0,0,390.6606,262 257 407 616 281, snake, dolphin
h17,animal-01-lens,,heldout,7-8-9,2.0,all,randdir_mirrored,0,59,97,262,0,0,1,730.0491,262 257 407 607 326, horse, dog
h17,animal-01-lens,,heldout,7-8-9,2.0,all,randdir_mirrored,1,164,106,262,0,0,0,505.5577,262 257 281 607 530, dog, deer
h17,animal-01-output,,heldout,7-8-9,2.0,all,lens,-1,1,46619,17522,1,1,1,1114.5784,17522 26042 16705 30318 262, cat, snake
h17,animal-01-output,,heldout,7-8-9,2.0,all,randdir_shared_source,0,248,106,262,0,0,0,633.0456,262 257 407 530 616, cat, snake
h17,animal-01-output,,heldout,7-8-9,2.0,all,randdir_shared_source,1,280,135,262,0,0,0,687.6691,262 257 530 616 281, cat, snake
h17,animal-01-output,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,4974,242,262,0,0,0,791.4997,262 616 257 287 326, cat, snake
h17,animal-01-output,,heldout,7-8-9,2.0,all,randdir_shared_pair,1,1994,122,262,0,0,0,961.4018,262 257 616 530 281, cat, snake
h17,animal-01-output,,heldout,7-8-9,2.0,all,randdir_by_token,0,643,302,262,0,0,0,610.5482,262 257 616 407 281, cat, snake
h17,animal-01-output,,heldout,7-8-9,2.0,all,randdir_by_token,1,890,45,262,0,0,0,674.5058,262 257 407 11 1682, cat, snake
h17,animal-01-output,,heldout,7-8-9,2.0,all,randdir_mirrored,0,345,122,262,0,0,0,806.14,262 257 407 616 281, cat, horse
h17,animal-01-output,,heldout,7-8-9,2.0,all,randdir_mirrored,1,112,370,262,0,0,1,590.9026,262 257 530 281 407, cat, dog
h17,animal-02-lens,,tuning,7-8-9,2.0,all,lens,-1,1,50192,44136,1,1,1,2481.3887,44136 44576 36798 21668 383, deer, dolphin
h17,animal-02-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,0,15933,11285,314,0,0,0,468.2233,314 383 317 2011 775, deer, dolphin
h17,animal-02-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,1,7673,5174,314,0,0,0,202.4495,314 383 2011 317 13792, deer, dolphin
h17,animal-02-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,15815,4314,383,0,0,0,1663.464,383 314 317 632 1002, deer, dolphin
h17,animal-02-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,7501,3257,314,0,0,0,586.8984,314 383 317 2011 2773, deer, dolphin
h17,animal-02-lens,,tuning,7-8-9,2.0,all,randdir_by_token,0,7939,3808,383,0,0,0,941.7768,383 314 317 679 2011, deer, dolphin
h17,animal-02-lens,,tuning,7-8-9,2.0,all,randdir_by_token,1,10164,8981,314,0,0,0,625.7856,314 383 2011 317 632, deer, dolphin
h17,animal-02-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,0,9570,10647,314,0,0,1,814.103,314 383 317 632 2011, tiger, horse
h17,animal-02-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,1,6223,7144,314,0,0,1,290.8092,314 383 317 2011 632, mouse, deer
h17,animal-02-output,,tuning,7-8-9,2.0,all,lens,-1,1,49053,20096,1,1,1,753.4965,20096 34022 317 554 412, cat, deer
h17,animal-02-output,,tuning,7-8-9,2.0,all,randdir_shared_source,0,8490,4537,314,0,0,0,790.3918,314 383 775 317 632, cat, deer
h17,animal-02-output,,tuning,7-8-9,2.0,all,randdir_shared_source,1,12318,6112,314,0,0,0,775.6628,314 383 317 366 632, cat, deer
h17,animal-02-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,15191,1009,383,0,0,0,1733.3036,383 314 317 632 198, cat, deer
h17,animal-02-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,4017,2458,314,0,0,0,224.9639,314 383 317 2011 632, cat, deer
h17,animal-02-output,,tuning,7-8-9,2.0,all,randdir_by_token,0,7796,3690,314,0,0,0,675.0576,314 383 317 2011 632, cat, deer
h17,animal-02-output,,tuning,7-8-9,2.0,all,randdir_by_token,1,8223,5210,314,0,0,0,509.7379,314 383 317 2011 632, cat, deer
h17,animal-02-output,,tuning,7-8-9,2.0,all,randdir_mirrored,0,6992,4487,314,0,0,0,574.2653,314 383 317 632 2011, cat, tiger
h17,animal-02-output,,tuning,7-8-9,2.0,all,randdir_mirrored,1,8243,3493,314,0,0,0,650.0685,314 383 317 4042 13792, cat, mouse
h17,animal-03-lens,,heldout,7-8-9,2.0,all,lens,-1,50217,1,44136,0,0,0,1744.2507,44136 36798 44576 24635 22206, dolphin, snake
h17,animal-03-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,0,625,338,257,0,0,0,1124.067,257 262 281 635 607, dolphin, snake
h17,animal-03-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,1,231,2714,262,0,0,1,919.4357,262 257 635 281 1444, dolphin, snake
h17,animal-03-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,86,1181,257,0,0,1,844.4298,257 262 281 635 530, dolphin, snake
h17,animal-03-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,1,519,771,257,0,0,1,594.47,257 262 281 607 635, dolphin, snake
h17,animal-03-lens,,heldout,7-8-9,2.0,all,randdir_by_token,0,220,472,257,0,0,1,879.6103,257 262 281 635 15900, dolphin, snake
h17,animal-03-lens,,heldout,7-8-9,2.0,all,randdir_by_token,1,265,556,257,0,0,1,388.4482,257 262 281 607 705, dolphin, snake
h17,animal-03-lens,,heldout,7-8-9,2.0,all,randdir_mirrored,0,75,17,257,0,0,0,821.1063,257 262 281 607 635, rabbit, horse
h17,animal-03-lens,,heldout,7-8-9,2.0,all,randdir_mirrored,1,56,85,257,0,0,1,501.6339,257 262 607 281 635, deer, dog
h17,animal-03-output,,heldout,7-8-9,2.0,all,lens,-1,1,50144,44136,1,1,1,1995.9551,44136 36798 22206 44576 262, fox, dolphin
h17,animal-03-output,,heldout,7-8-9,2.0,all,randdir_shared_source,0,560,34,262,0,0,0,769.5131,262 257 465 635 281, fox, dolphin
h17,animal-03-output,,heldout,7-8-9,2.0,all,randdir_shared_source,1,1184,30,257,0,0,0,458.524,257 262 281 635 607, fox, dolphin
h17,animal-03-output,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,253,24,257,0,0,0,158.17,257 262 635 607 281, fox, dolphin
h17,animal-03-output,,heldout,7-8-9,2.0,all,randdir_shared_pair,1,455,74,257,0,0,0,619.4536,257 262 281 607 635, fox, dolphin
h17,animal-03-output,,heldout,7-8-9,2.0,all,randdir_by_token,0,425,9,257,0,0,0,352.3087,257 262 607 281 635, fox, dolphin
h17,animal-03-output,,heldout,7-8-9,2.0,all,randdir_by_token,1,630,30,262,0,0,0,332.6118,262 257 607 281 635, fox, dolphin
h17,animal-03-output,,heldout,7-8-9,2.0,all,randdir_mirrored,0,79,41,257,0,0,0,856.0748,257 262 281 607 635, fox, rabbit
h17,animal-03-output,,heldout,7-8-9,2.0,all,randdir_mirrored,1,67,8,262,0,0,0,547.9128,262 257 607 635 281, fox, deer
h17,animal-04-lens,,tuning,7-8-9,2.0,all,lens,-1,50246,1,44136,0,0,0,1751.4935,44136 36798 44576 24635 22206, dolphin, snake
h17,animal-04-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,0,478,480,257,0,0,1,487.5849,257 262 281 465 635, dolphin, snake
h17,animal-04-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,1,132,387,262,0,0,1,224.0911,262 257 635 281 465, dolphin, snake
h17,animal-04-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,73,1171,257,0,0,1,844.0556,257 262 281 635 465, dolphin, snake
h17,animal-04-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,512,857,257,0,0,1,594.6423,257 262 281 465 635, dolphin, snake
h17,animal-04-lens,,tuning,7-8-9,2.0,all,randdir_by_token,0,240,446,257,0,0,1,878.8591,257 262 281 635 15900, dolphin, snake
h17,animal-04-lens,,tuning,7-8-9,2.0,all,randdir_by_token,1,252,609,257,0,0,1,388.8553,257 262 281 465 705, dolphin, snake
h17,animal-04-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,0,16,55,257,0,0,1,821.4247,257 262 281 465 366, horse, rabbit
h17,animal-04-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,1,44,74,257,0,0,1,502.1889,257 262 465 281 635, deer, dog
h17,animal-04-output,,tuning,7-8-9,2.0,all,lens,-1,1,50189,44136,1,1,1,1581.8569,44136 44576 36798 262 257, sheep, dolphin
h17,animal-04-output,,tuning,7-8-9,2.0,all,randdir_shared_source,0,6636,809,262,0,0,0,1491.6312,262 257 465 284 1583, sheep, dolphin
h17,animal-04-output,,tuning,7-8-9,2.0,all,randdir_shared_source,1,607,16,257,0,0,0,1110.2275,257 262 11 635 281, sheep, dolphin
h17,animal-04-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,144,34,257,0,0,0,1439.531,257 262 281 465 635, sheep, dolphin
h17,animal-04-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,141,23,262,0,0,0,739.7996,262 257 635 281 465, sheep, dolphin
h17,animal-04-output,,tuning,7-8-9,2.0,all,randdir_by_token,0,1126,20,257,0,0,0,847.8781,257 262 281 465 11676, sheep, dolphin
h17,animal-04-output,,tuning,7-8-9,2.0,all,randdir_by_token,1,293,55,262,0,0,0,606.0468,262 257 281 465 705, sheep, dolphin
h17,animal-04-output,,tuning,7-8-9,2.0,all,randdir_mirrored,0,356,564,262,0,0,1,1048.6346,262 257 465 281 339, sheep, horse
h17,animal-04-output,,tuning,7-8-9,2.0,all,randdir_mirrored,1,74,61,257,0,0,0,416.9033,257 262 635 281 465, sheep, deer
h17,animal-05-lens,,heldout,7-8-9,2.0,all,lens,-1,50257,1,44136,0,0,0,4622.5176,44136 36798 44576 24635 22206, dolphin, monkey
h17,animal-05-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,0,373,687,366,0,0,1,743.674,366 530 976 2927 3290, dolphin, monkey
h17,animal-05-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,1,22,86,530,0,0,1,903.7667,530 691 976 749 717, dolphin, monkey
h17,animal-05-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,121,142,530,0,0,1,525.1547,530 691 749 3290 3797, dolphin, monkey
h17,animal-05-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,1,37,83,530,0,0,1,339.2696,530 6473 20950 18744 976, dolphin, monkey
h17,animal-05-lens,,heldout,7-8-9,2.0,all,randdir_by_token,0,581,342,37370,0,0,0,1069.8684,37370 749 530 366 1862, dolphin, monkey
h17,animal-05-lens,,heldout,7-8-9,2.0,all,randdir_by_token,1,23,131,530,0,0,1,720.9954,530 749 366 20950 6175, dolphin, monkey
h17,animal-05-lens,,heldout,7-8-9,2.0,all,randdir_mirrored,0,91,20,530,0,0,0,182.4534,530 18744 20950 1263 691, tiger, wolf
h17,animal-05-lens,,heldout,7-8-9,2.0,all,randdir_mirrored,1,10,227,530,0,0,1,509.9333,530 691 1310 1263 749, deer, dog
h17,animal-05-output,,heldout,7-8-9,2.0,all,lens,-1,1,3092,44136,1,1,1,441.2578,44136 530 976 691 749, elephant, dolphin
h17,animal-05-output,,heldout,7-8-9,2.0,all,randdir_shared_source,0,118,9,530,0,0,0,409.0476,530 749 6175 691 1263, elephant, dolphin
h17,animal-05-output,,heldout,7-8-9,2.0,all,randdir_shared_source,1,6187,575,530,0,0,0,1349.6849,530 1266 717 749 976, elephant, dolphin
h17,animal-05-output,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,1599,20,530,0,0,0,614.3173,530 691 976 717 1862, elephant, dolphin
h17,animal-05-output,,heldout,7-8-9,2.0,all,randdir_shared_pair,1,627,4,530,0,0,0,642.6243,530 366 691 20950 749, elephant, dolphin
h17,animal-05-output,,heldout,7-8-9,2.0,all,randdir_by_token,0,211,3,37370,0,0,0,1198.7581,37370 530 20950 21657 9529, elephant, dolphin
h17,animal-05-output,,heldout,7-8-9,2.0,all,randdir_by_token,1,142,1,20950,0,0,0,1102.2131,20950 705 18744 366 3290, elephant, dolphin
h17,animal-05-output,,heldout,7-8-9,2.0,all,randdir_mirrored,0,14,9,530,0,0,0,519.7635,530 1310 749 976 691, elephant, tiger
h17,animal-05-output,,heldout,7-8-9,2.0,all,randdir_mirrored,1,301,2,18744,0,0,0,464.0775,18744 20950 2042 37370 2266, elephant, deer
h17,animal-06-lens,,tuning,7-8-9,2.0,all,lens,-1,694,1,44136,0,0,0,350.9681,44136 749 1266 530 4387, dolphin, elephant
h17,animal-06-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,0,27,222,530,0,0,1,928.0798,530 749 1263 18744 41919, dolphin, elephant
h17,animal-06-lens,,tuning,7-8-9,2.0,all,randdir_shared_source,1,17,275,749,0,0,1,318.9302,749 530 5044 18744 3290, dolphin, elephant
h17,animal-06-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,106,750,749,0,0,1,834.4953,749 530 4387 5044 4094, dolphin, elephant
h17,animal-06-lens,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,55,209,530,0,0,1,354.3935,530 749 1266 18744 3290, dolphin, elephant
h17,animal-06-lens,,tuning,7-8-9,2.0,all,randdir_by_token,0,19,271,530,0,0,1,1197.6033,530 3797 9529 5044 2219, dolphin, elephant
h17,animal-06-lens,,tuning,7-8-9,2.0,all,randdir_by_token,1,13,198,3290,0,0,1,1098.3418,3290 705 18744 749 17481, dolphin, elephant
h17,animal-06-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,0,51,68,749,0,0,1,754.3788,749 5044 18744 20950 10211, wolf, horse
h17,animal-06-lens,,tuning,7-8-9,2.0,all,randdir_mirrored,1,47,53,749,0,0,1,573.8848,749 1049 5044 20950 4387, deer, tiger
h17,animal-06-output,,tuning,7-8-9,2.0,all,lens,-1,1,50189,44136,1,1,1,2637.3386,44136 36798 44576 24635 22206, lion, dolphin
h17,animal-06-output,,tuning,7-8-9,2.0,all,randdir_shared_source,0,98,9,749,0,0,0,389.8352,749 530 1266 3290 3797, lion, dolphin
h17,animal-06-output,,tuning,7-8-9,2.0,all,randdir_shared_source,1,309,6,530,0,0,0,622.2652,530 749 3797 17481 22746, lion, dolphin
h17,animal-06-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,0,302,26,530,0,0,0,470.0304,530 366 21831 749 5044, lion, dolphin
h17,animal-06-output,,tuning,7-8-9,2.0,all,randdir_shared_pair,1,518,22,20950,0,0,0,1373.2175,20950 749 5044 1049 2208, lion, dolphin
h17,animal-06-output,,tuning,7-8-9,2.0,all,randdir_by_token,0,336,17,530,0,0,0,659.224,530 4295 1885 2219 717, lion, dolphin
h17,animal-06-output,,tuning,7-8-9,2.0,all,randdir_by_token,1,735,22,530,0,0,0,929.2519,530 749 5044 366 1049, lion, dolphin
h17,animal-06-output,,tuning,7-8-9,2.0,all,randdir_mirrored,0,13,17,749,0,0,1,587.2579,749 530 1266 691 4387, lion, wolf
h17,animal-06-output,,tuning,7-8-9,2.0,all,randdir_mirrored,1,249,13,749,0,0,0,919.1171,749 1049 530 366 4387, lion, deer
h17,animal-07-lens,,heldout,7-8-9,2.0,all,lens,-1,50257,1,44136,0,0,0,4607.3374,44136 36798 44576 24635 22206, dolphin, monkey
h17,animal-07-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,0,348,526,262,0,0,1,793.7125,262 257 465 635 915, dolphin, monkey
h17,animal-07-lens,,heldout,7-8-9,2.0,all,randdir_shared_source,1,76,799,262,0,0,1,795.765,262 257 465 281 616, dolphin, monkey
h17,animal-07-lens,,heldout,7-8-9,2.0,all,randdir_shared_pair,0,250,377,262,0,0,1,522.1755,262 257 465 281 616, dolphin, monkey
